,Value,Std. Quantity (POUND),Std. Unit Rate ($/POUND),WTI Oil Value,Brent Oil Value,ship_count,popular_port_count,spikes,predicted_spikes
54,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,-0.9174334669914829,-0.9495665714274757,0.0,0.0
55,1.2916220192433143,-0.17847708604274315,-0.3673824202051279,1.530383426609101,1.6877263521971597,0.8795034011727135,1.2532535085787266,0.0,0.0
56,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
57,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.0955713117921229,0.8795034011727135,0.702548488577176,0.0,0.0
58,-0.36497610357636806,-0.17847708604274315,3.1135660112384587,-1.6261625254172898,-1.496583728612914,-0.9174334669914829,-0.9495665714274757,0.0,0.0
59,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,1.530383426609101,1.6877263521971597,0.2805244451179814,1.2532535085787266,0.0,0.0
60,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,1.2532535085787266,0.0,0.0
61,1.2916220192433143,-0.17847708604274315,1.3730917955166655,-0.04788954940409438,0.0955713117921229,-0.9174334669914829,-0.9495665714274757,0.0,0.0
62,1.2916220192433143,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,0.2805244451179814,0.702548488577176,0.0,0.0
63,1.2916220192433143,-0.17847708604274315,1.3730917955166655,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
64,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,1.530383426609101,1.6877263521971597,0.8795034011727135,0.702548488577176,0.0,0.0
65,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.0955713117921229,1.4784823572274457,1.2532535085787266,0.0,0.0
66,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-1.6261625254172898,-1.496583728612914,-0.9174334669914829,-0.9495665714274757,1.0,0.0
67,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
68,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
69,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,1.2532535085787266,0.0,0.0
70,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
71,2.948220142062997,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,1.2532535085787266,1.0,0.0
72,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,0.2805244451179814,1.2532535085787266,0.0,0.0
73,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-1.6261625254172898,-1.496583728612914,-0.9174334669914829,-0.9495665714274757,1.0,0.0
74,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,0.2805244451179814,1.2532535085787266,0.0,0.0
75,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,0.2805244451179814,0.702548488577176,0.0,0.0
76,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,0.8795034011727135,1.2532535085787266,0.0,0.0
77,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,1.2532535085787266,1.0,0.0
78,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,1.4784823572274457,1.2532535085787266,0.0,0.0
79,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
80,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.0955713117921229,0.2805244451179814,0.702548488577176,0.0,0.0
81,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,-0.9174334669914829,-0.9495665714274757,0.0,0.0
82,-0.36497610357636806,-0.17847708604274315,3.1135660112384587,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
83,-0.36497610357636806,-0.17847708604274315,1.3730917955166655,-0.04788954940409438,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,1.0,0.0
84,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
85,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,-0.04788954940409438,0.0955713117921229,1.4784823572274457,1.2532535085787266,0.0,0.0
86,4.60481826488268,3.2903852529418547,-0.3673824202051279,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
87,-0.36497610357636806,-0.17847708604274315,1.3730917955166655,-0.837026037410692,-0.7005062084103955,-0.9174334669914829,-0.9495665714274757,0.0,0.0
88,-0.36497610357636806,-0.17847708604274315,-0.3673824202051279,0.7412469386025033,0.8916488319946413,1.4784823572274457,0.702548488577176,0.0,0.0
