,epsilon,pre,recall,F1,NSC,PSC,NRC,PRC
0,0.001,0.44516129032258067,0.8846153846153846,0.592274678111588,0,151,0,148
1,0.002,0.44516129032258067,0.8846153846153846,0.592274678111588,0,151,0,148
2,0.003,0.44516129032258067,0.8846153846153846,0.592274678111588,0,151,0,148
3,0.004,0.44516129032258067,0.8846153846153846,0.592274678111588,0,151,0,148
4,0.005,0.44516129032258067,0.8846153846153846,0.592274678111588,0,151,0,148
5,0.006,0.44516129032258067,0.8846153846153846,0.592274678111588,0,151,0,148
6,0.007,0.44516129032258067,0.8846153846153846,0.592274678111588,0,151,0,148
7,0.008,0.44516129032258067,0.8846153846153846,0.592274678111588,0,151,0,148
8,0.009000000000000001,0.44516129032258067,0.8846153846153846,0.592274678111588,0,151,0,148
9,0.01,0.44516129032258067,0.8846153846153846,0.592274678111588,0,151,0,148
10,0.011,0.44516129032258067,0.8846153846153846,0.592274678111588,0,151,0,148
11,0.012,0.44516129032258067,0.8846153846153846,0.592274678111588,0,151,0,148
12,0.013000000000000001,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
13,0.014,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
14,0.015,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
15,0.016,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
16,0.017,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
17,0.018000000000000002,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
18,0.019,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
19,0.02,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
20,0.021,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
21,0.022,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
22,0.023,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
23,0.024,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
24,0.025,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
25,0.026000000000000002,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
26,0.027,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
27,0.028,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
28,0.029,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
29,0.03,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
30,0.031,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
31,0.032,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
32,0.033,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
33,0.034,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
34,0.035,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
35,0.036000000000000004,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
36,0.037,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
37,0.038,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
38,0.039,0.44805194805194803,0.8846153846153846,0.5948275862068966,4,154,200,148
