,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1)
0,LSTM,250 layers,0.5405405405405406,0.0,0.0,0.0,0.5405405405405406,1.0,0.7017543859649124
1,LSTM,200 layers,0.5405405405405406,0.0,0.0,0.0,0.5405405405405406,1.0,0.7017543859649124
2,LSTM,100 layers,0.5405405405405406,0.0,0.0,0.0,0.5405405405405406,1.0,0.7017543859649124
3,LSTM,50 layers,0.5405405405405406,0.0,0.0,0.0,0.5405405405405406,1.0,0.7017543859649124
4,CNN with Attention,"32 filters, kernel size 7",0.7405405405405405,0.6528925619834711,0.9294117647058824,0.766990291262136,0.90625,0.58,0.7073170731707317
5,CNN with Attention,"32 filters, kernel size 5",0.8162162162162162,0.7628865979381443,0.8705882352941177,0.8131868131868132,0.875,0.77,0.8191489361702129
6,CNN with Attention,"32 filters, kernel size 3",0.6486486486486487,0.6063829787234043,0.6705882352941176,0.6368715083798883,0.6923076923076923,0.63,0.6596858638743456
7,CNN with Attention,"64 filters, kernel size 7",0.8162162162162162,0.7628865979381443,0.8705882352941177,0.8131868131868132,0.875,0.77,0.8191489361702129
8,CNN with Attention,"64 filters, kernel size 5",0.7567567567567568,0.7222222222222222,0.7647058823529411,0.7428571428571428,0.7894736842105263,0.75,0.7692307692307692
9,CNN with Attention,"64 filters, kernel size 3",0.6216216216216216,0.6086956521739131,0.49411764705882355,0.5454545454545455,0.6293103448275862,0.73,0.6759259259259258
10,CNN with Attention,"128 filters, kernel size 7",0.7027027027027027,0.8,0.47058823529411764,0.5925925925925927,0.6666666666666666,0.9,0.7659574468085106
11,CNN with Attention,"128 filters, kernel size 5",0.772972972972973,0.7945205479452054,0.6823529411764706,0.7341772151898736,0.7589285714285714,0.85,0.8018867924528302
12,CNN with Attention,"128 filters, kernel size 3",0.6324324324324324,0.8695652173913043,0.23529411764705882,0.3703703703703704,0.5987654320987654,0.97,0.7404580152671756
13,CNN with Attention,"256 filters, kernel size 7",0.7297297297297297,0.8571428571428571,0.49411764705882355,0.626865671641791,0.6838235294117647,0.93,0.788135593220339
14,CNN with Attention,"256 filters, kernel size 5",0.6432432432432432,0.88,0.25882352941176473,0.39999999999999997,0.60625,0.97,0.7461538461538461
15,CNN with Attention,"256 filters, kernel size 3",0.6,0.9230769230769231,0.1411764705882353,0.2448979591836735,0.5755813953488372,0.99,0.7279411764705883
16,RNN,200 units,0.5405405405405406,0.0,0.0,0.0,0.5405405405405406,1.0,0.7017543859649124
17,RNN,150 units,0.5135135135135135,0.35294117647058826,0.07058823529411765,0.1176470588235294,0.5297619047619048,0.89,0.664179104477612
18,RNN,100 units,0.4648648648648649,0.20833333333333334,0.058823529411764705,0.09174311926605505,0.5031055900621118,0.81,0.6206896551724138
19,RNN,50 units,0.4972972972972973,0.4,0.18823529411764706,0.256,0.5241379310344828,0.76,0.6204081632653062
20,CNN,"32 filters, kernel size 7",0.6486486486486487,0.8846153846153846,0.27058823529411763,0.4144144144144144,0.610062893081761,0.97,0.7490347490347491
21,CNN,"32 filters, kernel size 5",0.7297297297297297,0.7333333333333333,0.6470588235294118,0.6875,0.7272727272727273,0.8,0.761904761904762
22,CNN,"32 filters, kernel size 3",0.6054054054054054,0.6764705882352942,0.27058823529411763,0.3865546218487395,0.5894039735099338,0.89,0.7091633466135459
23,CNN,"64 filters, kernel size 7",0.7675675675675676,0.6875,0.9058823529411765,0.7817258883248731,0.8904109589041096,0.65,0.7514450867052024
24,CNN,"64 filters, kernel size 5",0.7297297297297297,0.6446280991735537,0.9176470588235294,0.7572815533980581,0.890625,0.57,0.6951219512195121
25,CNN,"64 filters, kernel size 3",0.6270270270270271,0.6481481481481481,0.4117647058823529,0.5035971223021581,0.6183206106870229,0.81,0.7012987012987013
26,CNN,"128 filters, kernel size 7",0.8108108108108109,0.7450980392156863,0.8941176470588236,0.8128342245989305,0.891566265060241,0.74,0.8087431693989071
27,CNN,"128 filters, kernel size 5",0.8756756756756757,0.8297872340425532,0.9176470588235294,0.871508379888268,0.9230769230769231,0.84,0.8795811518324608
28,CNN,"128 filters, kernel size 3",0.7081081081081081,0.918918918918919,0.4,0.5573770491803278,0.6554054054054054,0.97,0.7822580645161289
29,CNN,"256 filters, kernel size 7",0.7405405405405405,0.6528925619834711,0.9294117647058824,0.766990291262136,0.90625,0.58,0.7073170731707317
30,CNN,"256 filters, kernel size 5",0.8,0.75,0.8470588235294118,0.7955801104972374,0.8539325842696629,0.76,0.8042328042328041
31,CNN,"256 filters, kernel size 3",0.7621621621621621,0.847457627118644,0.5882352941176471,0.6944444444444444,0.7222222222222222,0.91,0.8053097345132744
