,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1)
0,LSTM,250 layers,0.8869565217391304,0.8918918918918919,0.99,0.9383886255924171,0.75,0.2,0.31578947368421056
1,LSTM,200 layers,0.9130434782608695,0.9166666666666666,0.99,0.9519230769230769,0.8571428571428571,0.4,0.5454545454545455
2,LSTM,100 layers,0.8608695652173913,0.868421052631579,0.99,0.9252336448598131,0.0,0.0,0.0
3,LSTM,50 layers,0.9043478260869565,0.908256880733945,0.99,0.9473684210526316,0.8333333333333334,0.3333333333333333,0.47619047619047616
4,CNN with Attention,"32 filters, kernel size 7",0.8608695652173913,0.8818181818181818,0.97,0.9238095238095237,0.4,0.13333333333333333,0.2
5,CNN with Attention,"32 filters, kernel size 5",0.8521739130434782,0.8878504672897196,0.95,0.9178743961352657,0.375,0.2,0.26086956521739135
6,CNN with Attention,"32 filters, kernel size 3",0.8695652173913043,0.8828828828828829,0.98,0.9289099526066351,0.5,0.13333333333333333,0.2105263157894737
7,CNN with Attention,"64 filters, kernel size 7",0.8782608695652174,0.8771929824561403,1.0,0.9345794392523363,1.0,0.06666666666666667,0.125
8,CNN with Attention,"64 filters, kernel size 5",0.8782608695652174,0.8771929824561403,1.0,0.9345794392523363,1.0,0.06666666666666667,0.125
9,CNN with Attention,"64 filters, kernel size 3",0.8782608695652174,0.8839285714285714,0.99,0.9339622641509434,0.6666666666666666,0.13333333333333333,0.2222222222222222
10,CNN with Attention,"128 filters, kernel size 7",0.8608695652173913,0.8818181818181818,0.97,0.9238095238095237,0.4,0.13333333333333333,0.2
11,CNN with Attention,"128 filters, kernel size 5",0.8521739130434782,0.8807339449541285,0.96,0.9186602870813397,0.3333333333333333,0.13333333333333333,0.19047619047619044
12,CNN with Attention,"128 filters, kernel size 3",0.8695652173913043,0.8828828828828829,0.98,0.9289099526066351,0.5,0.13333333333333333,0.2105263157894737
13,CNN with Attention,"256 filters, kernel size 7",0.8782608695652174,0.8771929824561403,1.0,0.9345794392523363,1.0,0.06666666666666667,0.125
14,CNN with Attention,"256 filters, kernel size 5",0.8782608695652174,0.8909090909090909,0.98,0.9333333333333333,0.6,0.2,0.3
15,CNN with Attention,"256 filters, kernel size 3",0.8260869565217391,0.8773584905660378,0.93,0.9029126213592233,0.2222222222222222,0.13333333333333333,0.16666666666666669
16,RNN,200 units,0.8434782608695652,0.8727272727272727,0.96,0.9142857142857144,0.2,0.06666666666666667,0.1
17,RNN,150 units,0.8782608695652174,0.8839285714285714,0.99,0.9339622641509434,0.6666666666666666,0.13333333333333333,0.2222222222222222
18,RNN,100 units,0.8956521739130435,0.8928571428571429,1.0,0.9433962264150945,1.0,0.2,0.33333333333333337
19,RNN,50 units,0.9043478260869565,0.908256880733945,0.99,0.9473684210526316,0.8333333333333334,0.3333333333333333,0.47619047619047616
20,CNN,"32 filters, kernel size 7",0.8608695652173913,0.8888888888888888,0.96,0.923076923076923,0.42857142857142855,0.2,0.27272727272727276
21,CNN,"32 filters, kernel size 5",0.8260869565217391,0.9,0.9,0.9,0.3333333333333333,0.3333333333333333,0.3333333333333333
22,CNN,"32 filters, kernel size 3",0.7913043478260869,0.8725490196078431,0.89,0.8811881188118812,0.15384615384615385,0.13333333333333333,0.14285714285714288
23,CNN,"64 filters, kernel size 7",0.8782608695652174,0.8771929824561403,1.0,0.9345794392523363,1.0,0.06666666666666667,0.125
24,CNN,"64 filters, kernel size 5",0.8347826086956521,0.8715596330275229,0.95,0.9090909090909091,0.16666666666666666,0.06666666666666667,0.09523809523809522
25,CNN,"64 filters, kernel size 3",0.7565217391304347,0.8673469387755102,0.85,0.8585858585858585,0.11764705882352941,0.13333333333333333,0.125
26,CNN,"128 filters, kernel size 7",0.8695652173913043,0.8761061946902655,0.99,0.9295774647887325,0.5,0.06666666666666667,0.11764705882352941
27,CNN,"128 filters, kernel size 5",0.8,0.8969072164948454,0.87,0.883248730964467,0.2777777777777778,0.3333333333333333,0.303030303030303
28,CNN,"128 filters, kernel size 3",0.8347826086956521,0.8785046728971962,0.94,0.9082125603864735,0.25,0.13333333333333333,0.1739130434782609
29,CNN,"256 filters, kernel size 7",0.8608695652173913,0.8888888888888888,0.96,0.923076923076923,0.42857142857142855,0.2,0.27272727272727276
30,CNN,"256 filters, kernel size 5",0.8695652173913043,0.9047619047619048,0.95,0.9268292682926829,0.5,0.3333333333333333,0.4
31,CNN,"256 filters, kernel size 3",0.8,0.8737864077669902,0.9,0.8866995073891626,0.16666666666666666,0.13333333333333333,0.14814814814814814
