,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1),Prior
0,LSTM,256 layers,0.7609649122807017,0.985632183908046,0.767337807606264,0.8628930817610062,0.037037037037037035,0.4444444444444444,0.06837606837606837,0.02
1,LSTM,128 layers,0.5197368421052632,0.9634146341463414,0.5302013422818792,0.683982683982684,0.0,0.0,0.0,0.02
2,LSTM,64 layers,0.4780701754385965,0.9815668202764977,0.47651006711409394,0.641566265060241,0.02092050209205021,0.5555555555555556,0.04032258064516129,0.02
3,LSTM,32 layers,0.5241228070175439,0.9637096774193549,0.5346756152125279,0.6877697841726618,0.0,0.0,0.0,0.02
4,CNN with Attention,"32 filters, kernel size 7",0.5109649122807017,0.9628099173553719,0.5212527964205816,0.6763425253991291,0.0,0.0,0.0,0.02
5,CNN with Attention,"32 filters, kernel size 5",0.5263157894736842,0.963855421686747,0.5369127516778524,0.689655172413793,0.0,0.0,0.0,0.02
6,CNN with Attention,"32 filters, kernel size 3",0.5394736842105263,0.9647058823529412,0.5503355704697986,0.7008547008547009,0.0,0.0,0.0,0.02
7,CNN with Attention,"64 filters, kernel size 7",0.5219298245614035,0.9635627530364372,0.5324384787472036,0.6858789625360231,0.0,0.0,0.0,0.02
8,CNN with Attention,"64 filters, kernel size 5",0.5372807017543859,0.9645669291338582,0.5480984340044742,0.6990014265335236,0.0,0.0,0.0,0.02
9,CNN with Attention,"64 filters, kernel size 3",0.543859649122807,0.9649805447470817,0.5548098434004475,0.7045454545454547,0.0,0.0,0.0,0.02
10,CNN with Attention,"128 filters, kernel size 7",0.5350877192982456,0.9644268774703557,0.5458612975391499,0.6971428571428572,0.0,0.0,0.0,0.02
11,CNN with Attention,"128 filters, kernel size 5",0.5328947368421053,0.9642857142857143,0.5436241610738255,0.6952789699570816,0.0,0.0,0.0,0.02
12,CNN with Attention,"128 filters, kernel size 3",0.543859649122807,0.9649805447470817,0.5548098434004475,0.7045454545454547,0.0,0.0,0.0,0.02
13,CNN with Attention,"256 filters, kernel size 7",0.5175438596491229,0.963265306122449,0.5279642058165548,0.6820809248554913,0.0,0.0,0.0,0.02
14,CNN with Attention,"256 filters, kernel size 5",0.5394736842105263,0.9647058823529412,0.5503355704697986,0.7008547008547009,0.0,0.0,0.0,0.02
15,CNN with Attention,"256 filters, kernel size 3",0.5372807017543859,0.9645669291338582,0.5480984340044742,0.6990014265335236,0.0,0.0,0.0,0.02
16,RNN,256 units,0.46710526315789475,0.9594594594594594,0.47651006711409394,0.6367713004484304,0.0,0.0,0.0,0.02
17,RNN,128 units,0.5986842105263158,0.9680851063829787,0.610738255033557,0.7489711934156379,0.0,0.0,0.0,0.02
18,RNN,64 units,0.5394736842105263,0.9647058823529412,0.5503355704697986,0.7008547008547009,0.0,0.0,0.0,0.02
19,RNN,32 units,0.49122807017543857,0.9694323144104804,0.4966442953020134,0.6568047337278107,0.00881057268722467,0.2222222222222222,0.01694915254237288,0.02
20,CNN,"32 filters, kernel size 7",0.5109649122807017,0.9628099173553719,0.5212527964205816,0.6763425253991291,0.0,0.0,0.0,0.02
21,CNN,"32 filters, kernel size 5",0.5328947368421053,0.9642857142857143,0.5436241610738255,0.6952789699570816,0.0,0.0,0.0,0.02
22,CNN,"32 filters, kernel size 3",0.5350877192982456,0.9644268774703557,0.5458612975391499,0.6971428571428572,0.0,0.0,0.0,0.02
23,CNN,"64 filters, kernel size 7",0.5350877192982456,0.9644268774703557,0.5458612975391499,0.6971428571428572,0.0,0.0,0.0,0.02
24,CNN,"64 filters, kernel size 5",0.543859649122807,0.9649805447470817,0.5548098434004475,0.7045454545454547,0.0,0.0,0.0,0.02
25,CNN,"64 filters, kernel size 3",0.5416666666666666,0.96484375,0.5525727069351231,0.7027027027027029,0.0,0.0,0.0,0.02
26,CNN,"128 filters, kernel size 7",0.5328947368421053,0.9642857142857143,0.5436241610738255,0.6952789699570816,0.0,0.0,0.0,0.02
27,CNN,"128 filters, kernel size 5",0.5394736842105263,0.9647058823529412,0.5503355704697986,0.7008547008547009,0.0,0.0,0.0,0.02
28,CNN,"128 filters, kernel size 3",0.5416666666666666,0.96484375,0.5525727069351231,0.7027027027027029,0.0,0.0,0.0,0.02
29,CNN,"256 filters, kernel size 7",0.5416666666666666,0.96484375,0.5525727069351231,0.7027027027027029,0.0,0.0,0.0,0.02
30,CNN,"256 filters, kernel size 5",0.543859649122807,0.9649805447470817,0.5548098434004475,0.7045454545454547,0.0,0.0,0.0,0.02
31,CNN,"256 filters, kernel size 3",0.543859649122807,0.9649805447470817,0.5548098434004475,0.7045454545454547,0.0,0.0,0.0,0.02
