,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1),Prior
0,LSTM,256 layers,0.5760517799352751,0.949438202247191,0.5807560137457045,0.7206823027718551,0.06870229007633588,0.5,0.12080536912751678,0.06
1,LSTM,128 layers,0.21035598705501618,1.0,0.16151202749140894,0.2781065088757396,0.06870229007633588,1.0,0.1285714285714286,0.06
2,LSTM,64 layers,0.21035598705501618,1.0,0.16151202749140894,0.2781065088757396,0.06870229007633588,1.0,0.1285714285714286,0.06
3,LSTM,32 layers,0.22330097087378642,1.0,0.17525773195876287,0.2982456140350877,0.06976744186046512,1.0,0.13043478260869565,0.06
4,CNN with Attention,"32 filters, kernel size 7",0.32038834951456313,0.9550561797752809,0.2920962199312715,0.4473684210526316,0.06363636363636363,0.7777777777777778,0.1176470588235294,0.06
5,CNN with Attention,"32 filters, kernel size 5",0.2977346278317152,0.9868421052631579,0.25773195876288657,0.4087193460490462,0.07296137339055794,0.9444444444444444,0.1354581673306773,0.06
6,CNN with Attention,"32 filters, kernel size 3",0.2977346278317152,0.9512195121951219,0.26804123711340205,0.41823056300268097,0.06167400881057269,0.7777777777777778,0.11428571428571428,0.06
7,CNN with Attention,"64 filters, kernel size 7",0.33980582524271846,0.978021978021978,0.30584192439862545,0.4659685863874346,0.07339449541284404,0.8888888888888888,0.13559322033898308,0.06
8,CNN with Attention,"64 filters, kernel size 5",0.2459546925566343,0.967741935483871,0.20618556701030927,0.33994334277620397,0.06477732793522267,0.8888888888888888,0.12075471698113208,0.06
9,CNN with Attention,"64 filters, kernel size 3",0.343042071197411,0.9680851063829787,0.3127147766323024,0.47272727272727266,0.06976744186046512,0.8333333333333334,0.12875536480686695,0.06
10,CNN with Attention,"128 filters, kernel size 7",0.3365695792880259,0.9886363636363636,0.29896907216494845,0.4591029023746702,0.07692307692307693,0.9444444444444444,0.14225941422594143,0.06
11,CNN with Attention,"128 filters, kernel size 5",0.3300970873786408,0.9772727272727273,0.29553264604810997,0.4538258575197889,0.07239819004524888,0.8888888888888888,0.13389121338912136,0.06
12,CNN with Attention,"128 filters, kernel size 3",0.32362459546925565,0.9659090909090909,0.2920962199312715,0.44854881266490765,0.06787330316742081,0.8333333333333334,0.12552301255230125,0.06
13,CNN with Attention,"256 filters, kernel size 7",0.3106796116504854,0.9875,0.27147766323024053,0.42587601078167114,0.07423580786026202,0.9444444444444444,0.13765182186234817,0.06
14,CNN with Attention,"256 filters, kernel size 5",0.32362459546925565,0.9880952380952381,0.2852233676975945,0.4426666666666667,0.07555555555555556,0.9444444444444444,0.139917695473251,0.06
15,CNN with Attention,"256 filters, kernel size 3",0.31715210355987056,0.9878048780487805,0.27835051546391754,0.4343163538873995,0.07488986784140969,0.9444444444444444,0.13877551020408166,0.06
16,RNN,256 units,0.1715210355987055,1.0,0.12027491408934708,0.2147239263803681,0.06569343065693431,1.0,0.12328767123287672,0.06
17,RNN,128 units,0.26537216828478966,1.0,0.21993127147766323,0.3605633802816901,0.07346938775510205,1.0,0.13688212927756654,0.06
18,RNN,64 units,0.19093851132686085,1.0,0.140893470790378,0.24698795180722893,0.06716417910447761,1.0,0.12587412587412586,0.06
19,RNN,32 units,0.23948220064724918,1.0,0.19243986254295534,0.3227665706051873,0.07114624505928854,1.0,0.13284132841328414,0.06
20,CNN,"32 filters, kernel size 7",0.3300970873786408,0.9883720930232558,0.2920962199312715,0.4509283819628647,0.07623318385650224,0.9444444444444444,0.14107883817427386,0.06
21,CNN,"32 filters, kernel size 5",0.343042071197411,0.9888888888888889,0.30584192439862545,0.46719160104986884,0.0776255707762557,0.9444444444444444,0.14345991561181434,0.06
22,CNN,"32 filters, kernel size 3",0.3559870550161812,0.9791666666666666,0.3230240549828179,0.4857881136950904,0.07511737089201878,0.8888888888888888,0.13852813852813853,0.06
23,CNN,"64 filters, kernel size 7",0.34627831715210355,0.989010989010989,0.30927835051546393,0.4712041884816754,0.0779816513761468,0.9444444444444444,0.1440677966101695,0.06
24,CNN,"64 filters, kernel size 5",0.34627831715210355,0.989010989010989,0.30927835051546393,0.4712041884816754,0.0779816513761468,0.9444444444444444,0.1440677966101695,0.06
25,CNN,"64 filters, kernel size 3",0.37216828478964403,0.98989898989899,0.33676975945017185,0.5025641025641026,0.08095238095238096,0.9444444444444444,0.14912280701754388,0.06
26,CNN,"128 filters, kernel size 7",0.35275080906148865,0.989247311827957,0.3161512027491409,0.47916666666666663,0.0787037037037037,0.9444444444444444,0.1452991452991453,0.06
27,CNN,"128 filters, kernel size 5",0.3559870550161812,0.9893617021276596,0.31958762886597936,0.48311688311688317,0.07906976744186046,0.9444444444444444,0.14592274678111586,0.06
28,CNN,"128 filters, kernel size 3",0.34951456310679613,0.9891304347826086,0.3127147766323024,0.4751958224543081,0.07834101382488479,0.9444444444444444,0.14468085106382977,0.06
29,CNN,"256 filters, kernel size 7",0.33980582524271846,0.9887640449438202,0.3024054982817869,0.46315789473684205,0.07727272727272727,0.9444444444444444,0.14285714285714285,0.06
30,CNN,"256 filters, kernel size 5",0.343042071197411,0.9888888888888889,0.30584192439862545,0.46719160104986884,0.0776255707762557,0.9444444444444444,0.14345991561181434,0.06
31,CNN,"256 filters, kernel size 3",0.34951456310679613,0.9891304347826086,0.3127147766323024,0.4751958224543081,0.07834101382488479,0.9444444444444444,0.14468085106382977,0.06
