,epsilon,pre,recall,F1,NSC,PSC,NRC,PRC
62,0.063,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
63,0.064,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
64,0.065,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
65,0.066,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
66,0.067,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
67,0.068,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
68,0.069,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
69,0.07,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
70,0.07100000000000001,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
71,0.07200000000000001,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
72,0.073,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
73,0.074,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
74,0.075,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
75,0.076,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
76,0.077,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
77,0.078,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
78,0.079,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
79,0.08,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
80,0.081,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
81,0.082,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
82,0.083,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
83,0.084,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
84,0.085,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
85,0.08600000000000001,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
86,0.08700000000000001,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
87,0.088,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
88,0.089,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
89,0.09,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
90,0.091,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
91,0.092,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
92,0.093,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
93,0.094,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
94,0.095,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
95,0.096,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
96,0.097,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
97,0.098,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
98,0.099,0.7846153846153846,0.6538461538461539,0.7132867132867133,0,5,0,49
