,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1),Prior
17,RNN,128 units,0.8075396825396826,0.8568329718004338,0.9272300469483568,0.8906426155580608,0.27906976744186046,0.15384615384615385,0.19834710743801653,0.15
18,RNN,64 units,0.8412698412698413,0.8530612244897959,0.9812206572769953,0.9126637554585152,0.42857142857142855,0.07692307692307693,0.13043478260869565,0.15
19,RNN,32 units,0.8611111111111112,0.863265306122449,0.9929577464788732,0.9235807860262009,0.7857142857142857,0.14102564102564102,0.23913043478260868,0.15
20,CNN,"32 filters, kernel size 7",0.9146825396825397,0.9322799097065463,0.9694835680751174,0.950517836593786,0.7868852459016393,0.6153846153846154,0.6906474820143885,0.15
21,CNN,"32 filters, kernel size 5",0.9067460317460317,0.9316628701594533,0.960093896713615,0.9456647398843931,0.7384615384615385,0.6153846153846154,0.6713286713286714,0.15
22,CNN,"32 filters, kernel size 3",0.9146825396825397,0.9284116331096197,0.9741784037558685,0.9507445589919816,0.8070175438596491,0.5897435897435898,0.6814814814814815,0.15
23,CNN,"64 filters, kernel size 7",0.9166666666666666,0.9304932735426009,0.9741784037558685,0.9518348623853212,0.8103448275862069,0.6025641025641025,0.6911764705882352,0.15
24,CNN,"64 filters, kernel size 5",0.9126984126984127,0.9282511210762332,0.971830985915493,0.9495412844036697,0.7931034482758621,0.5897435897435898,0.676470588235294,0.15
25,CNN,"64 filters, kernel size 3",0.9146825396825397,0.9322799097065463,0.9694835680751174,0.950517836593786,0.7868852459016393,0.6153846153846154,0.6906474820143885,0.15
26,CNN,"128 filters, kernel size 7",0.8869047619047619,0.9037199124726477,0.9694835680751174,0.9354473386183465,0.723404255319149,0.4358974358974359,0.5439999999999999,0.15
27,CNN,"128 filters, kernel size 5",0.8809523809523809,0.8860759493670886,0.9859154929577465,0.9333333333333333,0.8,0.3076923076923077,0.4444444444444444,0.15
28,CNN,"128 filters, kernel size 3",0.9226190476190477,0.9348314606741573,0.9765258215962441,0.9552238805970149,0.8305084745762712,0.6282051282051282,0.7153284671532847,0.15
29,CNN,"256 filters, kernel size 7",0.876984126984127,0.8922413793103449,0.971830985915493,0.9303370786516855,0.7,0.358974358974359,0.4745762711864407,0.15
30,CNN,"256 filters, kernel size 5",0.8888888888888888,0.8936170212765957,0.9859154929577465,0.9375,0.8235294117647058,0.358974358974359,0.5,0.15
31,CNN,"256 filters, kernel size 3",0.9246031746031746,0.9389140271493213,0.9741784037558685,0.9562211981566819,0.8225806451612904,0.6538461538461539,0.7285714285714286,0.15
32,Dumb Model,spikes,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
33,Dumb Model,non_spikes,0.8452380952380952,0.8452380952380952,1.0,0.9161290322580644,0.0,0.0,0.0,0.15
34,EDCR,Confident 0.1 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
35,EDCR,Confident 0.1 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
36,EDCR,Confident 0.2 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
37,EDCR,Confident 0.2 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
38,EDCR,Confident 0.3 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
39,EDCR,Confident 0.3 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
40,EDCR,Confident 0.4 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
41,EDCR,Confident 0.4 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
42,EDCR,Confident 0.45 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
43,EDCR,Confident 0.45 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
44,EDCR,Confident 0.5 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
45,EDCR,Confident 0.5 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
46,EDCR,Confident 0.55 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
47,EDCR,Confident 0.55 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
48,EDCR,Confident 0.6 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
49,EDCR,Confident 0.6 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
50,EDCR,Confident 0.7 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
51,EDCR,Confident 0.7 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
52,EDCR,Confident 0.8 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
53,EDCR,Confident 0.8 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
54,EDCR,Confident 0.9 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
55,EDCR,Confident 0.9 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
56,EDCR,Confident 0.95 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
57,EDCR,Confident 0.95 Rule LSTM_128 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
58,EDCR,Confident 0.1 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
59,EDCR,Confident 0.1 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
60,EDCR,Confident 0.2 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
61,EDCR,Confident 0.2 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
62,EDCR,Confident 0.3 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
63,EDCR,Confident 0.3 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
64,EDCR,Confident 0.4 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
65,EDCR,Confident 0.4 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
66,EDCR,Confident 0.45 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
67,EDCR,Confident 0.45 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
68,EDCR,Confident 0.5 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
69,EDCR,Confident 0.5 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
70,EDCR,Confident 0.55 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
71,EDCR,Confident 0.55 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
72,EDCR,Confident 0.6 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
73,EDCR,Confident 0.6 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
74,EDCR,Confident 0.7 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
75,EDCR,Confident 0.7 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
76,EDCR,Confident 0.8 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
77,EDCR,Confident 0.8 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
78,EDCR,Confident 0.9 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
79,EDCR,Confident 0.9 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
80,EDCR,Confident 0.95 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
81,EDCR,Confident 0.95 Rule LSTM_64 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
82,EDCR,Confident 0.1 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
83,EDCR,Confident 0.1 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
84,EDCR,Confident 0.2 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
85,EDCR,Confident 0.2 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
86,EDCR,Confident 0.3 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
87,EDCR,Confident 0.3 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
88,EDCR,Confident 0.4 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
89,EDCR,Confident 0.4 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
90,EDCR,Confident 0.45 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
91,EDCR,Confident 0.45 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
92,EDCR,Confident 0.5 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
93,EDCR,Confident 0.5 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
94,EDCR,Confident 0.55 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
95,EDCR,Confident 0.55 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
96,EDCR,Confident 0.6 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
97,EDCR,Confident 0.6 Rule LSTM_32 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
