,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1)
0,LSTM,250 layers,0.785234899328859,0.785234899328859,1.0,0.8796992481203008,0.0,0.0,0.0
1,LSTM,200 layers,0.785234899328859,0.785234899328859,1.0,0.8796992481203008,0.0,0.0,0.0
2,LSTM,100 layers,0.785234899328859,0.7931034482758621,0.9829059829059829,0.8778625954198473,0.5,0.0625,0.1111111111111111
3,LSTM,50 layers,0.7449664429530202,0.7762237762237763,0.9487179487179487,0.8538461538461539,0.0,0.0,0.0
4,CNN with Attention,"32 filters, kernel size 7",0.7449664429530202,0.7801418439716312,0.9401709401709402,0.8527131782945737,0.125,0.03125,0.05
5,CNN with Attention,"32 filters, kernel size 5",0.7114093959731543,0.7761194029850746,0.8888888888888888,0.8286852589641434,0.13333333333333333,0.0625,0.0851063829787234
6,CNN with Attention,"32 filters, kernel size 3",0.7315436241610739,0.7730496453900709,0.9316239316239316,0.8449612403100777,0.0,0.0,0.0
7,CNN with Attention,"64 filters, kernel size 7",0.7248322147651006,0.7753623188405797,0.9145299145299145,0.8392156862745098,0.09090909090909091,0.03125,0.046511627906976744
8,CNN with Attention,"64 filters, kernel size 5",0.738255033557047,0.7746478873239436,0.9401709401709402,0.8494208494208493,0.0,0.0,0.0
9,CNN with Attention,"64 filters, kernel size 3",0.7315436241610739,0.7730496453900709,0.9316239316239316,0.8449612403100777,0.0,0.0,0.0
10,CNN with Attention,"128 filters, kernel size 7",0.7315436241610739,0.7769784172661871,0.9230769230769231,0.84375,0.1,0.03125,0.047619047619047616
11,CNN with Attention,"128 filters, kernel size 5",0.7516778523489933,0.7777777777777778,0.9572649572649573,0.8582375478927203,0.0,0.0,0.0
12,CNN with Attention,"128 filters, kernel size 3",0.7583892617449665,0.7793103448275862,0.9658119658119658,0.8625954198473282,0.0,0.0,0.0
13,CNN with Attention,"256 filters, kernel size 7",0.7785234899328859,0.7837837837837838,0.9914529914529915,0.8754716981132076,0.0,0.0,0.0
14,CNN with Attention,"256 filters, kernel size 5",0.7651006711409396,0.7808219178082192,0.9743589743589743,0.8669201520912547,0.0,0.0,0.0
15,CNN with Attention,"256 filters, kernel size 3",0.7516778523489933,0.7777777777777778,0.9572649572649573,0.8582375478927203,0.0,0.0,0.0
16,RNN,200 units,0.7651006711409396,0.7808219178082192,0.9743589743589743,0.8669201520912547,0.0,0.0,0.0
17,RNN,150 units,0.7919463087248322,0.8028169014084507,0.9743589743589743,0.8803088803088803,0.5714285714285714,0.125,0.20512820512820512
18,RNN,100 units,0.785234899328859,0.7891156462585034,0.9914529914529915,0.8787878787878788,0.5,0.03125,0.058823529411764705
19,RNN,50 units,0.6912751677852349,0.7669172932330827,0.8717948717948718,0.8160000000000001,0.0625,0.03125,0.041666666666666664
20,CNN,"32 filters, kernel size 7",0.7181208053691275,0.7697841726618705,0.9145299145299145,0.8359375,0.0,0.0,0.0
21,CNN,"32 filters, kernel size 5",0.7718120805369127,0.782312925170068,0.9829059829059829,0.8712121212121213,0.0,0.0,0.0
22,CNN,"32 filters, kernel size 3",0.7516778523489933,0.7777777777777778,0.9572649572649573,0.8582375478927203,0.0,0.0,0.0
23,CNN,"64 filters, kernel size 7",0.7449664429530202,0.7762237762237763,0.9487179487179487,0.8538461538461539,0.0,0.0,0.0
24,CNN,"64 filters, kernel size 5",0.7449664429530202,0.7762237762237763,0.9487179487179487,0.8538461538461539,0.0,0.0,0.0
25,CNN,"64 filters, kernel size 3",0.7516778523489933,0.7777777777777778,0.9572649572649573,0.8582375478927203,0.0,0.0,0.0
26,CNN,"128 filters, kernel size 7",0.7248322147651006,0.7753623188405797,0.9145299145299145,0.8392156862745098,0.09090909090909091,0.03125,0.046511627906976744
27,CNN,"128 filters, kernel size 5",0.7114093959731543,0.7681159420289855,0.905982905982906,0.8313725490196078,0.0,0.0,0.0
28,CNN,"128 filters, kernel size 3",0.7315436241610739,0.781021897810219,0.9145299145299145,0.8425196850393701,0.16666666666666666,0.0625,0.09090909090909091
29,CNN,"256 filters, kernel size 7",0.7315436241610739,0.7769784172661871,0.9230769230769231,0.84375,0.1,0.03125,0.047619047619047616
30,CNN,"256 filters, kernel size 5",0.7181208053691275,0.7737226277372263,0.905982905982906,0.8346456692913387,0.08333333333333333,0.03125,0.045454545454545456
31,CNN,"256 filters, kernel size 3",0.7315436241610739,0.7730496453900709,0.9316239316239316,0.8449612403100777,0.0,0.0,0.0
