,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1),Prior
0,LSTM,256 layers,0.51931330472103,0.9036144578313253,0.5294117647058824,0.6676557863501484,0.07834101382488479,0.4146341463414634,0.1317829457364341,0.09
1,LSTM,128 layers,0.4742489270386266,0.8688524590163934,0.4988235294117647,0.6337817638266068,0.04054054054054054,0.21951219512195122,0.06844106463878329,0.09
2,LSTM,64 layers,0.45064377682403434,0.8755555555555555,0.46352941176470586,0.6061538461538462,0.05394190871369295,0.3170731707317073,0.0921985815602837,0.09
3,LSTM,32 layers,0.45278969957081544,0.8828828828828829,0.4611764705882353,0.6058732612055641,0.06147540983606557,0.36585365853658536,0.10526315789473684,0.09
4,CNN with Attention,"32 filters, kernel size 7",0.8218884120171673,0.9130434782608695,0.8894117647058823,0.901072705601907,0.09615384615384616,0.12195121951219512,0.10752688172043012,0.09
5,CNN with Attention,"32 filters, kernel size 5",0.5214592274678111,0.8796992481203008,0.5505882352941176,0.6772793053545586,0.045,0.21951219512195122,0.07468879668049792,0.09
6,CNN with Attention,"32 filters, kernel size 3",0.8218884120171673,0.9130434782608695,0.8894117647058823,0.901072705601907,0.09615384615384616,0.12195121951219512,0.10752688172043012,0.09
7,CNN with Attention,"64 filters, kernel size 7",0.5236051502145923,0.8801498127340824,0.5529411764705883,0.6791907514450868,0.04522613065326633,0.21951219512195122,0.075,0.09
8,CNN with Attention,"64 filters, kernel size 5",0.8133047210300429,0.9121951219512195,0.88,0.895808383233533,0.08928571428571429,0.12195121951219512,0.10309278350515463,0.09
9,CNN with Attention,"64 filters, kernel size 3",0.9098712446351931,0.9172113289760349,0.9905882352941177,0.9524886877828054,0.42857142857142855,0.07317073170731707,0.125,0.09
10,CNN with Attention,"128 filters, kernel size 7",0.5579399141630901,0.8869257950530035,0.5905882352941176,0.7090395480225988,0.04918032786885246,0.21951219512195122,0.08035714285714285,0.09
11,CNN with Attention,"128 filters, kernel size 5",0.5429184549356223,0.8897058823529411,0.5694117647058824,0.6944045911047346,0.05670103092783505,0.2682926829268293,0.09361702127659574,0.09
12,CNN with Attention,"128 filters, kernel size 3",0.7660944206008584,0.9072164948453608,0.8282352941176471,0.8659286592865929,0.0641025641025641,0.12195121951219512,0.08403361344537814,0.09
13,CNN with Attention,"256 filters, kernel size 7",0.5236051502145923,0.8830188679245283,0.5505882352941176,0.6782608695652174,0.04975124378109453,0.24390243902439024,0.08264462809917356,0.09
14,CNN with Attention,"256 filters, kernel size 5",0.5579399141630901,0.8869257950530035,0.5905882352941176,0.7090395480225988,0.04918032786885246,0.21951219512195122,0.08035714285714285,0.09
15,CNN with Attention,"256 filters, kernel size 3",0.8669527896995708,0.9153318077803204,0.9411764705882353,0.9280742459396752,0.13793103448275862,0.0975609756097561,0.1142857142857143,0.09
16,RNN,256 units,0.5214592274678111,0.8796992481203008,0.5505882352941176,0.6772793053545586,0.045,0.21951219512195122,0.07468879668049792,0.09
17,RNN,128 units,0.5278969957081545,0.8810408921933085,0.5576470588235294,0.6829971181556195,0.04568527918781726,0.21951219512195122,0.07563025210084033,0.09
18,RNN,64 units,0.5107296137339056,0.8862745098039215,0.5317647058823529,0.6647058823529411,0.05687203791469194,0.2926829268292683,0.09523809523809523,0.09
19,RNN,32 units,0.5236051502145923,0.8801498127340824,0.5529411764705883,0.6791907514450868,0.04522613065326633,0.21951219512195122,0.075,0.09
20,CNN,"32 filters, kernel size 7",0.5858369098712446,0.8841059602649006,0.6282352941176471,0.7345254470426411,0.036585365853658534,0.14634146341463414,0.05853658536585365,0.09
21,CNN,"32 filters, kernel size 5",0.6394849785407726,0.8882175226586103,0.691764705882353,0.7777777777777778,0.02962962962962963,0.0975609756097561,0.04545454545454545,0.09
22,CNN,"32 filters, kernel size 3",0.8068669527896996,0.9095354523227384,0.8752941176470588,0.8920863309352517,0.07017543859649122,0.0975609756097561,0.0816326530612245,0.09
23,CNN,"64 filters, kernel size 7",0.759656652360515,0.9043927648578811,0.8235294117647058,0.8620689655172413,0.05063291139240506,0.0975609756097561,0.06666666666666667,0.09
24,CNN,"64 filters, kernel size 5",0.6845493562231759,0.8971428571428571,0.7388235294117647,0.8103225806451612,0.04310344827586207,0.12195121951219512,0.06369426751592357,0.09
25,CNN,"64 filters, kernel size 3",0.8798283261802575,0.9183673469387755,0.9529411764705882,0.9353348729792147,0.2,0.12195121951219512,0.15151515151515152,0.09
26,CNN,"128 filters, kernel size 7",0.8626609442060086,0.9168591224018475,0.9341176470588235,0.9254079254079255,0.15151515151515152,0.12195121951219512,0.13513513513513514,0.09
27,CNN,"128 filters, kernel size 5",0.592274678111588,0.8827361563517915,0.6376470588235295,0.7404371584699453,0.031446540880503145,0.12195121951219512,0.05,0.09
28,CNN,"128 filters, kernel size 3",0.9034334763948498,0.9148471615720524,0.9858823529411764,0.9490373725934315,0.25,0.04878048780487805,0.0816326530612245,0.09
29,CNN,"256 filters, kernel size 7",0.628755364806867,0.8888888888888888,0.6776470588235294,0.7690253671562082,0.035211267605633804,0.12195121951219512,0.0546448087431694,0.09
30,CNN,"256 filters, kernel size 5",0.6888412017167382,0.8977272727272727,0.7435294117647059,0.8133848133848134,0.043859649122807015,0.12195121951219512,0.06451612903225806,0.09
31,CNN,"256 filters, kernel size 3",0.907725321888412,0.920704845814978,0.9835294117647059,0.9510807736063709,0.4166666666666667,0.12195121951219512,0.18867924528301888,0.09
